ID,Text,Subjectivity,Polarity
28948fe22915529a98f7c152e8ab39e2," ??????? ???? ???, ????? ???, ??????? ????? ?????????",subjective,SP
04029ebc8cadb41f78eb8e5bc1f7251e," ????? ?????????????, ?? ??? ??? ?????????? ???? ???????????",subjective,SP
3eb5e017bdc84c5fc525cd83a6c08202, ????????? ?????? ????? ??????? ???????????? ??????? ??? ????,subjective,SP
9f3dba5e2d609af7e28fce9b87a1b34f,  ????????? ????? ??????? ??????? ??????????? ?????????? ??? ???????,subjective,SP
d5d6ef3a3e8c383db8c6b6f7d72500e2, ??????? ??? ?? ??????? ? ????? ??????? ????,subjective,SP
857367f9e2c0eba94d7f037f1c157ba5," ?????? ???????? ?????????? ???? ??, ??? ????????? ???????",subjective,SP
9d9948b0ff8a5bb3f253058ba81f5ffb, ??? ????? ????? ?????? ??????? ???????? ????? ???????,subjective,SP
b2e7b61ce2c17c7f9a434827a5dcefa3, ??????? ??????? ??????? ??? ??????????? ??????? ????? ???????,subjective,SP
fd2e52b59caf6cc61f238e953a5815ff, ???? ?????? ????? ?????????? ????? ????  ??? ??????,subjective,SP
985f985f1ac462f566999ec71b93e55c," ??? ????, ????, ??????????? ????? ??? ??????? ??????",subjective,SP
c3be2a7f656becf6e143b8eaca8d959e," ???? ??? ??, ?????????? ????????? ????? ?????? ????",subjective,SP
e625920faef071b5caeba3187e91a430, ???????? ?????? ?????????? ??????? ?????? ???????? ??? ???????????,subjective,SP
136b2ce2305240520d3dc63fef5652f2, ???? ????? ??? ?????? ?????? ?????? ?????? ??????,subjective,SP
bd2f8ec93604fc03df0d3e3cb3d683ce,‘??????? ?? ?????? ???????? ????? ???? ?????? ??????,subjective,SP
8f766db21133258194ad58319ecca417, ?????? ??????? ????? ?? ?????? ?????? ??????,subjective,SP
5efbbb9ff06fe00674a3f226e8737e79, ????? ???? ??????? ????? ???? ???? ??????????,subjective,SP
21e72d6c97b64bf3b4c7cc010fb9f4b5, ?? ?? ???????? ??????? ??? ????? ???,subjective,SP
8ff8d49924e622eda7a25ad68b791c56, ?? ???????? ??????? ????? ???????? ??? ?????,subjective,SP
edaf21a34b66b3b10577f3165439fcf6, ?????? ??? ??????? ?????? ????? ???? ??????,subjective,SP
5fbf208e290b057f9839ad57003cb522, ??????? ???? ?????? ?????????? ????? ???? ????,subjective,SP
e891b722f50a419a64296403d2404cff, ?? ????? ????? ?????? ????? ??? ?????????,subjective,SP
426e995e34178ba93d55db3274435a95, ???? ????? ??? ??????? ?????? ????? ???????,subjective,SP
3838c74cb00f99dc9ea4ce73e62fc0a2, ????????? ??????? ??????? ???? ?? ????? ??????,subjective,SP
eded1a7fe1a711b64fd52260982606e1, ???????????? ??????? ????? ???? ??? ??? ?? ????????????,subjective,SP
b7ae187b2a7410dbf882cfe4282d9f62, ????? ???? ?? ??? ???? ???? ???????,subjective,SP
a9c155da0cc260e04710c8b98d4f98f8, ???: ???? ?????? ?????????? ??????? ???????????? ???????????,subjective,SP
da459a23e3474fa7b3a71dfa766d115d, ???? ????? ???? ???? ??????? ??? ??????,subjective,SP
aa7dc9254fa879e5cacd0ce1ad44a6f0, ? ???? ?????????? ??? ??????? ??? ????????,subjective,SP
55a7318610c3364653072b7ab31e8814, ????? ???? ????????????? ??? ??? ????? ?????,subjective,SP
5da9091b07524e39fdf39de6220c59e9, ?? ???????? ?? ??????? ???? ????? ???? ????,subjective,SP
e59172eca1f50a8ece1844e2564134c8, ?? ????????? ??? ?????? ????? ???????????? ?????? ??????? ??????????,subjective,SP
386e62f08526589d934a9c86de562251, ?????? ?????????? ??????????? ?????????????? ??????? ??????,subjective,SP
083995deadae4dd0c66ec88e95aa8d59, ???? ????? ??????? ???????? ??? ??????? ????????,subjective,SP
79def61f7bc56f315326c1c6054070ef, ?????????? ????????? ?????? ??????? ????????? ???? ??? ??????,subjective,SP
2b8d4ffdcb634e824a2d7c9379af123e, ? ???? ????????? ????? ?????? ??????????????? ??????,subjective,SP
2ebb94fc5c04121f9721a70c97926969," ????? ???? ????????? ???, ????? ??? ????????? ????",subjective,SP
aca20ef1c879c2a709dc4a8ecaba4b03," ????????????? ????????? ???????? ????? ??????, ??????, ?????, ????????? ?????? ???????? ??? ????",subjective,SP
a61b1bd8c2630e99bc1464898e9bbc30, ????? ??? ???? ??? ‘????? ????? ??!,subjective,SP
29ad2db628ce6041c875e4240771ccc9, ?????????? ?????? ???? ????? ???????? ??????? ??????? ???,subjective,SP
d7e16d0eb38f815fbeb9710a65a515fb, ??? ?????????? ????????? ????? ?????? ????? ?????? ?????,subjective,SP
2b303bf909a53e53040d2cd0c490e497," ????? ?????, ?????? ?????? ??????? ?????? ???? ?????",subjective,SP
8056fdf68a23767d577c3ebe7ca41d04, ??? ?????? ?? ??????? ?????? ????? ?????? ?????? ?????,subjective,SP
04043e1de4ac50daec43c15efea4c407, ?????????? ?????????? ?? ?? ??? ????? ???????? ?????,subjective,SP
6001af4f3a803dd39e51bbf889439fe7," ????? ???? ?????? ?????? ??????, ?????? ??? ????? ???? ????? ??????",subjective,SP
5ca84b4be72bce89e8df7d205ae56cf8, ?? ???? ????? ??????? ????? ??? ??? ?????,subjective,SP
a21c454087ec2008d974868410c002f5, ??? ???? ???? ???? ???? ????????? ?????? ???????? ????????????,subjective,SP
883c432d4b62ce8b218116d42098b59f, ???? ??? ?????? ???????? ? ??????? ??????????? ???????? ?????? ?? ???????,subjective,SP
f31993618a4cf895799febe035b7e117, ??????? ??? ??????? ?? ????? ???????,subjective,SP
dd9acaea768312a79b6d8fe1b9d5b87b, ???????? ??????? ?????? ????? ????? ??????? ???? ??????,subjective,SP
a024e6528759f147c35a29b4eba88ecc, ??????????? ????? ????? ???? ??????,subjective,SP
6e2491abc981b89bd6a195d3209f9ce6, ???? ????? ???????? ????? ????? ??? ???? ??????,subjective,SP
90adcc3a5e0bd1aa5587eeb14b33a583, ????? ????? ??? ???????? ??? ???? ???? ????????,subjective,SP
69b5929fa28594ed45b6045c7b4cd5df, ?????? ?????????? ???? ???????? ????? ?????? ???????? ???? ?????,subjective,SP
8db7c09bce2a9476c5e313c19545f8f7, ???? ??? ?? ??? ???? ????????? ??? ??? ?????,subjective,SP
3f7426a09c0f1d2d95f56bf1fa57fbd5, ??????? ??? ???? ????? ?????? ????? ?????,subjective,SP
49d6bb79cb141f3b1efc74cf57b05d2f, ??????? ???? ????? ????? ?????? ?????? ??? ???????,subjective,SP
caaa6648d93eb1b76394d42c90649aee, ??????? ????? ???? ????? ????????? ???? ???????,subjective,SP
4e00708541d328c229cef3a702aef4b4, ?? ???????? ?????????? ??? ???? ???????,subjective,SP
4dd1fbcbf83ca962a2a35aa9b8f99e83, ? ??????? ????? ?????? ???? ??? ????????????,subjective,SP
a3aecfab128826df5bdb1fea90956f69, ?????? ????????? ?????? ????? ?????? ??? ????,subjective,SP
b0eaaaaa2676000689a553284320d4a2, ?????? ???????? ?????? ?? ??????? ?? ????,subjective,SP
dcf434ae0492bc2e7c68608922697bbf, ??? ?????? ???????? ??????? ???????? ????? ??? ?????,subjective,SP
a58abd8fa38a6a442996b60e34a134f6, ????????????? ?????? ???????? ??????????? ??? ???? ??? ??? ?????,subjective,SP
5ffcf5a7cad4e7907e1d1d9b38eee51a, ??? ???????? ???? ????? ???? ?????? ????????????,subjective,SP
1da427bb96340aeab5093117203e1639, ???? ???? ???? ????? ?????? ????? ???? ?????,subjective,SP
439cd5bc0554ebd5d56a5a85391ee51d, ?????? ???????? ?? ????? ?????? ?????? ????? ??? ??????,subjective,SP
61e96cbf7eb77b6c38292c119b232487, ???? ????? ?????? ??? ??????,subjective,SP
06c4a75630e4db26c9b73d4a9b943b17, ????? ? ?????????? ??? ????? ???? ?????? ???????????????,subjective,SP
43f138a0885a932ffad2c7b89635e58c, ????? ????? ????????? ????? ????????? ?????? ??? ??? ???? ????????-?????,subjective,SP
c8074f6c28bdd360376c12f8b2876f3e, ????????? ??????????? ?????? ??? ??? ????????? ??????????,subjective,SP
aadf7cb081f0ba03b1abd56a95fdbb03, ?? ????? ???????????? ???? ??????? ????????,subjective,SP
8238271c10887358c58d26c342a1757c," ?????, ??????? ?? ?????? ???? ??? ???? ???? ???????",subjective,SP
30cc738b8226e5981a10ed5cc366f36d, ??? ???? ?????? ??? ????? ???? ??????? ????????,subjective,SP
3251aa310dac39bc32a3d1ca82066e15, ???? ??? ?????? ???? ???? ??????? ???? ??? ?????????,subjective,SP
2c4528a67764c5a4bde178d7c6319792, ?? ???????????? ???????? ?? ????? ??? ????? ??????,subjective,SP
4934628c2e66ae1ed842b2c778e50048, ??????? ? ????????? ???? ??????? ??????? ????? ?????,subjective,SP
8de0645c69bcf0316691baeff4a5d016, ???????? ???? ??????? ????? ????? ????? ???????? ???????? ??????? ???,subjective,SP
880291206e4597617273fd077ca7bd59," ???? ???????, ???? ?????? ?? ?????, ????? ????? ??????",subjective,SP
51b4cbbd137b04e507e2081d35be89fd, ?????? ???? ??? ????? ??? ?????? ??????? ?????,subjective,SP
2ec3e29eeac16c7dff2394ac3625de47, ?????? ????? ??????? ????????? ??????????? ??????? ??????,subjective,SP
19a9bf1c373f9a28ec6bf743802811f3," ????? ?????? ??????, ??????? ??????????, ?????????? ? ?????????????? ??????? ???? ????",subjective,SP
528c80785b8e13096ada359e82bc2afe, ???? ??? ?? ??? ?????? ?????? ??? ??????,subjective,SP
66e0003ef33f4105fc3c8288d857059d, ?? ????? ???????? ??????? ??? ??? ??????,subjective,SP
fb22514dc9b5e11a87f8b4af8e1c7b48, ?? ?????? ?????? ???????-????? ???-??? ????? ??????????,subjective,SP
e41029632c564a9c6ea6e6b13d2d590a, ????? ???????? ???? ???? ??? ????? ?????,subjective,SP
2a87a41702c369ef22ce199185b709b6, ????????? ?????? ???? ???? ???? ??? ??? ?? ????? ??? ????,subjective,SP
00b391f36fc846ec328546e7700e4d49," '??-????? ??? ???, ???? ?????? ????? ??? ????",subjective,SP
ce4480766ff7ff41c0cdb019ad678a38, ??? ?????? ??? ???? ??? ????????? ????????,subjective,SP
b6efae4a2730a0b11f0f71cee4ff1f7a," ????? ????, ????? ????? ???? ??? ??????? ?????? ????",subjective,SP
7cd665ac913fedb5dea41786cd4aaa34, ? ????? ???????? ??????? ?????? ????? ????????,subjective,SP
1b3f3e32246a4cbd27738bc8a7beaa63, ??? ??? ??????? ???? ??????,subjective,SP
2d189d16db7f19369ad848894323ab11, ?????????-? ???????????? ??? ???????? ??????,subjective,SP
ff6c4657d025b41d244cbbb35fad0a96, ???????? ??????? ??????? ??? ??? ???? ????? ????,subjective,SP
271e5bcd80ce2a557faa387c46a4bef1, ????? ????? ???????? ???? ???? ?????? ?????? ??????,subjective,SP
59dddc1acf35490886e79069dec605e6, ??? ?????? ???? ???? ?? ??????? ???????,subjective,SP
88e00cf282cbb99d0bbb6abeafca7139, ??????? ???? ???????? ??????? ???????????? ???????? ????? ?????,subjective,SP
53c80c7973cf77e479d43327803b00cd, ???: ?????? ????? ??? ???? ????? ????? ??????,subjective,SP
71eadf34374aadaf16d117e604edd252, ???? ???????? ???????????? ???????????? ????????? ????????? ????? ?????? ?????,subjective,SP
5f3e13208fb71b2ba53eb05bd79192c9, ??? ?????????? ???? ? ???? ??? ????????,subjective,SP
3fb62ec5b4f1f0aa6b02e2cf39338cce, ???????? ?????????????? ??? ???? ??????? ????? ??? ??? ?????? ??? ???,subjective,SP
ab2cedc53128e95655e7f12667aee82c, ??????? ? ??? ??? ??????? ?????????,subjective,SP
0115e45c0730a72995147f394cc5ee15, ?????? ????? ????? ?? ???? ???? ?????,subjective,SP
354fbf248479caac952badf9bc5f5737," ???? ??????? ?????????? ??????, ??? ????? ?????",subjective,SP
2a87a41702c369ef22ce199185b709b6, ????????? ?????? ???? ???? ???? ??? ??? ?? ????? ??? ????,subjective,SP
f30cbfd70671dd23091f1e3852b0f2d4, ?? ???? ?????? ????? ????????? ??? ?????,subjective,SP
49e7ca9876e66269cb9020d9597eb7b6, ?????? ?????? ???????? ????? ??? ??? ??????? ????,subjective,SP
506bb0d24c68bffd5262eab27b9598a7, ??? ????? ??????? ?? ???????? ????????????? ?????,subjective,SP
903858c6a0bfff1e94106b0a5818d103, ???? ????? ??????? ??? ???????? ???? ???????????? ??? ???????,subjective,SP
89e51e41b98130fadde765530c820bde, ??????? ????????? ???????? ???????????? ???? ????? ????,subjective,SP
9974921e9ca98bcc962a391467040610, ???????? ??? ?? ??????? ??? ?????? ??????? ??? ????????,subjective,SP
2874a011fde4a921a7366fc5a9e2163c, ???? ??? ???????? ???????? ?????? ?? ??????????????? ??????,subjective,SP
f04e7fa2ef1030690a7d42569d77b92e, ?? ????? ?? ????? ???????? ???? ??? ???????? ????,subjective,SP
1065ba95a8be4b4c9d468954d82f3854," ???? ???, ?????? ??? ??????? ?????",subjective,SP
4181b9175f0d96a85959a530a15ce7e6, ????? ???? ??? ???? ?????????????? ???????? ?????? ??????,subjective,SP
8cb7dc83ef23ab5dfad7a40d097cf3d8, ?? ??????? ??????? ????? ??????? ????? ???? ?????????,subjective,SP
adc9f9e8efcf9c956bd05f2d62c46b8d, ????? ??????? ?????? ????????? ???? ????? ??????,subjective,SP
46f8cd0b809ef844a8b571069b5b95b1," ????? ????? ????, ????? ? ??????????? ??? ?????????? ????? ???? ?????",subjective,SP
ef36d855eb425bfbedc224bac0088dfa," ??????? ?????? ????, ???? ?????",subjective,SP
5ad28ff7050089424ec3baa0466dd276, ??????? ?????? ???? ??????? ????? ???????? ???,subjective,SP
d1f04672659e64b33a088dae20278e30, ???-??? ???? ???? ?????? ?????????? ????? ????? ????,subjective,SP
86667d50ac94e152d3cac93b7f1c61df, ??? ????? ???? ?? ?? ???? ???,subjective,SP
e9c18fb89bcb058f544e64d3f62fbafa," ???? ???? ??????? ???, ???? ??????????? ?????",subjective,SP
aca20ef1c879c2a709dc4a8ecaba4b03," ????????????? ????????? ???????? ????? ??????, ??????, ?????, ????????? ?????? ???????? ??? ????",subjective,SP
163904f7e7a16f9e2fec857b43ece826, ?????? ?????? ‘?? ????  ?????? ?????,subjective,SP
1a36bb9a3e165d78e420654274fdc1bf, ?????? ?????? ?????? ????? ??? ?????? ????????,subjective,SP
7023eaf469bce51ad7f297b05f668b47," ?????? ????-????, ??-?? ???? ??? ????????, ?????-????-????? ???? ?????",subjective,SP
81afd834ecd9e105123121836b9987af," ?????? ?????? ?????? ?????, ???? ?????? ??? ????????",subjective,SP
883c432d4b62ce8b218116d42098b59f, ???? ??? ?????? ???????? ? ??????? ??????????? ???????? ?????? ?? ???????,subjective,SP
8cec0927a1175b6b5416fe05380c25be, ?????? ??? ???? ????????? ??? ????? ??????? ???????? ???,subjective,SP
a9423395a0d8f331bb6160bc865c1e75," ????????? ????????, ‘????????? ???????? ?????? ???? ?????? ?????? ??????",subjective,SP
cd9dc18b3d8a4d0ea9f367e8e2e17091, ??? ???? ???????? ???? ????????? ???? ??????? ?????,subjective,SP
65cd961b6439fa148d0b11242dafda91, ??? ???? ??? ??? ??? ???????? ??? ??????? ?????? ?? ?????!,subjective,SP
bd2aa5d1a682f8cc6132db1a1cdffdda, ??????? ????????? ?????? ??? ??????? ???? ?????,subjective,SP
d9dc262131f3c83d3874561c87adf596, ?? ???? ?????????? ????? ??? ????????? ???????,subjective,SP
5631a15d22833b588c51f8f9cc80dd15, ??? ???? ??? ????? ???? ????? ?????,subjective,SP
999aee1f295eb196a615b0155cb8451e, ???????? ????? ???????? ????? ?????? ???????? ????? ?????,subjective,SP
ba04bc3aea62e657e6fdc680cabc14c5, ?? ????? ????? ???? ???? ?? ????? ??????,subjective,SP
10a02706f67b39810fd1c4f3b880bba6, ???? ?? ?????????? ???? ??? ??????????? ?????,subjective,SP
d4fdd81aa436e4692ddcd030e3a3ee15, ??? ????????? ????????? ??????? ??? ????? ???????????,subjective,SP
39647f0cfa2f5b558d2473ca3c0a7b11, ?????? ??? ?????? ?????? ??????????? ???? ????,subjective,SP
e34834954d594d71349f9987ff5543c1, ??????? ???????? ?????? ??? ???? ??????? ?????? ??????,subjective,SP
2c79ebf954692944988b96acafb3674e, ? ??? ????? ??? ??????? ??????,subjective,SP
83694bd3718ed3c8cc358a156937fd63," ?????? ??????, ?????? ??? ????????? ??????",subjective,SP
7951176f372578ad4d310f0b4eee3bda," ?????????????? ???? ????, ??????? ????????? ?????? ???? ????",subjective,SP
e70e8774a46b811b4c73e67faf507d87, ?? ???? ?????? ??? ???????? ???? ????,subjective,SP
f5a5d028b8e3808d8c14d3817aca7e7a, ???? ?????? ????????? ??? ??? ???????? ???,subjective,SP
3985d77bb3396b2c1fde77055bcd19df," ??????? ????, ?????? ??? ???? ??????? ??????",subjective,SP
a8b12715587b78c34405f349863d05ea, ????? ??????? ?? ???? ??????? ??? ??????,subjective,SP
53a0b80b07ad81ba4b02e11c0003f10b, ????? ?? ?????????? ?? ???????? ????? ??????,subjective,SP
7976b26fd51b2382789d35d3f2693de4, ????? ??????? ?????? ???????????? ??????? ??????? ????,subjective,SP
dfec1733db730fdc45984b96cf48ce1a, ??????? ?????? ????????????? ???? ?? ??????? ?????,subjective,SP
45c6b048cfbfa52c360a1cf3278dabff, ??? ????? ???????? ????????????? ????? ??????? ?????????,subjective,SP
d1bd46b67ec0a952b34b1c22f52ec296, ? ??????????????? ???? ?? ????,subjective,SP
d3d0a403673f4b22388651362c8c2735, ??? ???????????? ?????? ??????? ?????? ???? ??????,subjective,SP
46a1591549d8448eddbce193f44052fd, ???? ?? ????? ?????????? ????? ???? ????,subjective,SP
df38bc5758d610e893957b62e589404b, ???? ?????? ????????????? ????? ??? ???? ??? ????????,subjective,SP
672953a17882955ae49e310c1a3786c7, ??-??? ??? ??? ?? ????????? ?????? ??? ???????,subjective,SP
5e246fafc21a7cbd801444fd21fa306f, ?????? ???? ????? ???? ?????? ????? ????????,subjective,SP
3bc350db1ae65cdbc146acdf3297d3f8, ?? ???? ??????? ?? ????? ????????? ????? ??????,subjective,SP
9a72aa73bd32d156621a4d736847fd21, ???? ????? ???? ????????? ??? ????? ????? ???????? ? ???? ?????? ?????,subjective,SP
cc2db6ec31b64e9a94e0e926ea2fd481,  ‘???????  ??????? ????? ??? ??? ???????? ??????,subjective,SP
01e0b8fdfdabd21f23d7a8547d6db28a, ??? ??????????? ???????? ??????? ??????? ???? ???? ??? ?????,subjective,SP
7b7327c962e5d23a9427d039131be8c1, ???????? ????? ?????? ????? ????,subjective,SP
404d1ffa0fc38223c531d615a1a1dd50, ????? ??????? ??? ??????? ????? ??????????? ????????? ??????,subjective,SP
480c950ccef74040dfd83e1fa9df1252, ???????: ????? ??? ????? ??? ??? ??????,subjective,SP
9540ed597e2dcd57dce5eccf3ec94b12," ???? ????, ?????????? ???????? ???? ?? ??????",subjective,SP
330325dd70ae40555f02efd88e38f23f, ??????? ????????? ???? ??? ???? ?? ??????,subjective,SP
5ad28ff7050089424ec3baa0466dd276, ??????? ?????? ???? ??????? ????? ???????? ???,subjective,SP
4f79dc4589ca38d5be63d6ac8fbf55ce, ?????????? ????????? ?? ?????? ????????? ??? ???????? ??????,subjective,SP
83694bd3718ed3c8cc358a156937fd63," ?????? ??????, ?????? ??? ????????? ??????",subjective,SP
f193dac05e47608faba44deb331d4af0," ??????? ????, ?????????? ????????? ????????? ??????? ????????? ????",subjective,SP
e59172eca1f50a8ece1844e2564134c8, ?? ????????? ??? ?????? ????? ???????????? ?????? ??????? ??????????,subjective,SP
baf311922edce2f71a519484276997b2, ???????????? ??????? ???? ????? ????? ????? ?????????,subjective,SP
7f7d5ccca9ac89e7193c8ebe00d45d1e, ??????? ?? ??? ????? ??? ???? ????????????,subjective,SP
307463ffd92c94f8a62623642d1f52ea, ?????? ??????? ????? ?????? ?????? ??? ??????,subjective,SP
362c0b7114ed0c4ef3fcc1e0493a644b, ????? ???? ???? ???????? ????? ???? ???????? ?????,subjective,SP
2c79ebf954692944988b96acafb3674e, ? ??? ????? ??? ??????? ??????,subjective,SP
410dfe1958917247cb57dd0bd917395f, ????? ???????? ?????? ????? ??????????? ?????? ????,subjective,SP
0f45d0a22c37a31d351e69ff5835a43e, ??????? ??? ???? ????? ? ?????? ?????,subjective,SP
a454685fe571b6270e45bd670ea85acf," ???? ????, ???? ???????? ??????? ?????? ???? ???",subjective,SP
fc25a65368323b74d0904a6177d03d55, ?????? ???? ??????-? ???? ?? ??????? ????,subjective,SP
845e0057d716a188875b588327348a6a, ????????? ?????? ?? ???????? ????? ????? ???????? ?????? ???????????,subjective,SP
8a17c1a6d454924c94132cad59bca8ee, ????????? ??? ???? ???? ??????????? ????? ????????,subjective,SP
ef9655eb80cf213812387b5f4d6017eb, ?????? ?????? ??????? ??????? ??????? ??? ????,subjective,SP
ae34c0d495491f1fcee55d40462de38d, ????-??? ??? ???? ??????? ??????? ??????? ??? ??????,subjective,SP
0b543e970374a5b6f6eb0d470503278e, ?? ??? ??? ???? ???? ????? ??? ?????,subjective,SP
7804c0e582b1f114a63a424973542c77, ????? ???? ??? ?????????? ???? ???? ??????? ?????,subjective,SP
b17c7810ae1984667a8de6dff1b3d0ec, ???? ???????? ?? ???????? ??? ?????? ????????? ??? ???? ???,subjective,SP
0eabd37a1bdd5990668e54440cfe42a9, ????? ?????? ????????? ????? ?????? ???? ????,subjective,SP
d108bc0cbf74b88661e95e669ac12686, ??????? ?????? ???????? ???????? ?? ??? ?????? ?????,subjective,SP
ae37096e424ba2672aa8c6d5911dc711," ???? ????, ‘????? ??????? ???? ???? ?????????????",subjective,SP
05a87fa9b2d2492189110c7459173eec,?????? ????? ??????? ?? ??? ??????? ?????? ??????,subjective,SP
64fc3f3c907b1c3b41bd7d7ead30705a, ????? ?????? ???? ??????? ??? ???? ??? ????,subjective,SP
0766ae8f554f6a70514fa0802b8147fa, ?? ??????? ??? ???? ???????????????,subjective,SP
d35405b58098a83c18eee8190cb5ab84, ??? ???? ??? ??? ??????? ???? ??????? ???????,subjective,SP
56f4d5ca0eeb7cbf1a93b8931036c22e, ?????? ? ????????? ????? ??????? ??????? ???????? ???????,subjective,SP
d63b7ae39bce1cb53da5a3c844af100d," ??????? ????, ‘??????? ? ??????? ????? ??????",subjective,SP
4cfebee9048c5b477374a5e27fc5a10d,???????? ????????? ???? ??? ???? ?? ????????,subjective,SP
e9895b985e40d1ff313dd8e5a75df31b, ????? ????? ????? ??????? ????? ???????? ??????,subjective,SP
612b9cc7bb20fce5990dc831f797e80f, ? ???? ??????? ??????? ??????? ?????,subjective,SP
50c79e7cf7bf6b509c4b27d2d0a7754a, ??????? ?????????????? ???? ????? ?????? ???? ???????,subjective,SP
fa30568d1fcc4fd2d1dc1cadbda4485a, ??? ??????? ?????? ????? ?????? ?? ?????,subjective,SP
5e246fafc21a7cbd801444fd21fa306f, ?????? ???? ????? ???? ?????? ????? ????????,subjective,SP
99ef61f827de0fdf94a25a8ab39d96ea, ???? ???? ????? ?????? ?????? ??????? ????????,subjective,SP
